Headline sample,Fieldwork dates,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Subsample dimension,Subsample,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
GB Adults,1st to 2nd July 2026,,,,,,region,Scotland,Voting,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,4.0,7.2,9.3,5.9,12.8,4.6,,,,,1st-July-VI-Find-Out-Now.xlsx,Voting
GB Adults,1st to 2nd July 2026,,,,,,region,South East,Voting,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,12.0,4.8,13.3,6.5,20.2,9.1,,,,,1st-July-VI-Find-Out-Now.xlsx,Voting
GB Adults,1st to 2nd July 2026,,,,,,region,South West,Voting,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,13.7,11.9,10.2,8.9,17.4,5.6,,,,,1st-July-VI-Find-Out-Now.xlsx,Voting
GB Adults,1st to 2nd July 2026,,,,,,region,Wales,Voting,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,10.8,10.3,0.9,5.9,12.7,6.3,,,,,1st-July-VI-Find-Out-Now.xlsx,Voting
GB Adults,1st to 2nd July 2026,,,,,,region,West Midlands,Voting,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,7.9,8.0,2.9,15.1,20.6,5.9,,,,,1st-July-VI-Find-Out-Now.xlsx,Voting
GB Adults,1st to 2nd July 2026,,,,,,region,Yorkshire and the Humber,Voting,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,10.2,8.1,5.2,12.3,17.9,6.1,,,,,1st-July-VI-Find-Out-Now.xlsx,Voting
GB Adults,1st to 2nd July 2026,,,,,,total,All,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,4.9,6.2,3.7,3.4,4.9,2.7,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
GB Adults,1st to 2nd July 2026,,,,,,gender,Male,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,4.0,8.7,3.9,2.5,6.3,2.7,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
GB Adults,1st to 2nd July 2026,,,,,,gender,Female,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,5.4,5.0,3.6,3.9,4.2,2.6,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
GB Adults,1st to 2nd July 2026,,,,,,age,18-29,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,2.9,2.0,1.9,3.5,2.8,1.2,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
GB Adults,1st to 2nd July 2026,,,,,,age,30-39,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,1.7,10.4,2.5,2.9,4.3,1.1,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
GB Adults,1st to 2nd July 2026,,,,,,age,40-54,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,4.0,5.7,5.8,2.9,3.6,3.5,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
GB Adults,1st to 2nd July 2026,,,,,,age,55-64,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,9.0,8.5,2.6,0.9,8.0,5.0,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
GB Adults,1st to 2nd July 2026,,,,,,age,65-74,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,4.5,2.3,4.7,7.1,7.2,1.6,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
GB Adults,1st to 2nd July 2026,,,,,,age,75+,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,17.6,13.1,3.0,8.5,8.4,3.2,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
GB Adults,1st to 2nd July 2026,,,,,,region,East Midlands,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,1.9,2.0,3.8,5.2,2.7,8.5,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
GB Adults,1st to 2nd July 2026,,,,,,region,East of England,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,3.8,2.5,5.9,6.1,3.0,1.5,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
GB Adults,1st to 2nd July 2026,,,,,,region,London,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,2.2,12.3,1.0,1.7,3.1,0.9,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
GB Adults,1st to 2nd July 2026,,,,,,region,North East,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,,15.3,8.5,,8.4,7.7,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
GB Adults,1st to 2nd July 2026,,,,,,region,North West,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,4.2,5.0,0.6,5.5,3.1,3.8,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
GB Adults,1st to 2nd July 2026,,,,,,region,Scotland,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,0.8,3.1,1.2,2.3,8.2,1.8,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
GB Adults,1st to 2nd July 2026,,,,,,region,South East,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,5.8,7.2,7.0,3.8,2.5,,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
GB Adults,1st to 2nd July 2026,,,,,,region,South West,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,12.0,11.2,4.7,2.6,9.0,0.9,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
GB Adults,1st to 2nd July 2026,,,,,,region,Wales,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,6.4,8.6,,,10.1,4.5,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
GB Adults,1st to 2nd July 2026,,,,,,region,West Midlands,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,8.0,4.3,3.7,4.0,3.3,0.7,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
GB Adults,1st to 2nd July 2026,,,,,,region,Yorkshire and the Humber,Squeeze question,UNMATCHED,,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,6.2,3.0,4.9,2.6,7.2,4.6,,,,,1st-July-VI-Find-Out-Now.xlsx,Squeeze
