Sample,Sample detail,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Category,Sub-category,Question detail,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
,,,,,,,age,65+,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,30.1,12.9,12.2,0.9,2.7,1.1,0.5,18.4,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,region,North,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,22.1,28.7,10.5,1.8,,5.3,0.8,12.6,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,region,Midands,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,26.3,21.9,6.7,1.4,,4.7,0.4,14.9,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,region,London,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,21.3,38.8,12.4,2.8,,3.6,0.4,3.2,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,region,South,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,30.6,16.4,14.3,1.0,,4.4,0.2,15.2,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,region,Wales,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,18.4,31.6,4.5,,,,,13.6,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,region,Scotland,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,15.6,13.7,8.0,0.2,32.6,3.6,,5.7,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,region,Northern Ireland,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,class,ABC1,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,27.7,22.2,15.3,1.0,3.7,4.8,0.3,8.9,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,class,C2DE,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,21.1,25.7,5.5,1.8,1.7,3.6,0.4,15.7,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,total,Total,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,4,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,0.3,0.5,0.8,0.2,9.1,0.9,2.8,6.0,6.8,68.7,VI-08-08-19-Tables.xlsx,VIturnout
,,,,,,,current_vote,Conservative,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,4,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VIturnout
,,,,,,,current_vote,Labour,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,4,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VIturnout
,,,,,,,current_vote,Liberal Democrat,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,4,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VIturnout
,,,,,,,current_vote,UK Independence Party (UKIP),"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,4,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VIturnout
,,,,,,,current_vote,Scottish National Party (SNP),"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,4,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VIturnout
,,,,,,,current_vote,Plaid Cymru,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,4,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VIturnout
,,,,,,,current_vote,Green,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,4,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VIturnout
,,,,,,,current_vote,Change UK - The Independent Group,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,4,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VIturnout
,,,,,,,current_vote,The Brexit Party,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,4,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VIturnout
,,,,,,,current_vote,Some other party,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,4,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VIturnout
,,,,,,,historic_vote,Remain,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,4,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,0.2,0.2,1.4,0.1,7.4,0.7,2.4,7.0,9.0,70.2,VI-08-08-19-Tables.xlsx,VIturnout
,,,,,,,historic_vote,Leave,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,4,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,0.1,0.4,,0.1,7.4,0.8,2.5,5.5,4.4,75.9,VI-08-08-19-Tables.xlsx,VIturnout
,,,,,,,historic_vote,2017 Conservative Remainers,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,4,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,,,0.8,,13.2,1.1,2.8,5.6,10.2,65.6,VI-08-08-19-Tables.xlsx,VIturnout
,,,,,,,historic_vote,2017 Conservative Leavers,"Q:VIturnout. If there were a general election tomorrow, how likely would you be to vote? Please answer using the scale below where 0 is ""definitely WOULDN'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WOULD vote"".",1,2,3,4,"5 - might vote, might not vote",6,7,8,9,10 - definitely WOULD vote,,,,,5.9,1.0,1.0,6.8,3.9,79.7,VI-08-08-19-Tables.xlsx,VIturnout
