Headline sample,Fieldwork dates,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Subsample dimension,Subsample,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
,,,,,,,current_vote,Green,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,current_vote,Other,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,historic_vote,Remain,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,15.9,42.9,11.9,7.7,1.2,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,historic_vote,Leave,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,46.6,14.4,2.8,4.1,7.3,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,gender,Male,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,32.2,29.1,9.0,6.1,5.7,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,gender,Female,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,25.9,30.1,5.3,5.2,2.2,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,age,18-34,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,18.2,41.5,10.4,7.4,1.9,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,age,35-44,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,22.8,34.9,6.7,5.6,3.6,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,age,45-54,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,32.0,23.3,6.8,7.4,5.6,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,age,55-64,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,28.4,27.1,4.5,5.1,4.9,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,age,65+,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,40.9,22.2,6.9,3.3,4.2,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,region,North,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,22.4,36.2,8.3,6.9,3.5,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,region,Midlands,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,38.7,26.0,5.3,5.1,2.1,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,region,London,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,22.4,42.1,10.0,6.0,3.1,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,region,South,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,31.7,25.9,7.8,7.0,6.2,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,region,Wales,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,37.8,29.4,6.6,0.7,1.4,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,region,Scotland,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,22.7,15.6,2.3,1.0,2.7,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,region,Northern Ireland,"If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Some other party,,,,,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V003
,,,,,,,total,Total,"If you were forced to choose, which party would you vote for?",Voting intention (Westminster),which party would you vote for,Conservatives,Labour,Green,Some other party,,,,,,,15.1,22.5,8.2,52.1,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,AV003B
,,,,,,,current_vote,Conservative,"If you were forced to choose, which party would you vote for?",Voting intention (Westminster),which party would you vote for,Conservatives,Labour,Green,Some other party,,,,,,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,AV003B
,,,,,,,current_vote,Labour,"If you were forced to choose, which party would you vote for?",Voting intention (Westminster),which party would you vote for,Conservatives,Labour,Green,Some other party,,,,,,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,AV003B
